2023-09-12 10:50:00,108.0
2023-09-12 10:55:00,103.0
2023-09-12 11:00:00,97.0
2023-09-12 11:05:00,92.0
2023-09-12 11:10:00,90.0
2023-09-12 11:15:00,89.0
2023-09-12 11:20:00,89.0
2023-09-12 11:25:00,89.0
2023-09-12 11:30:00,89.0
2023-09-12 11:35:00,87.0
2023-09-12 11:40:00,85.0
2023-09-12 11:45:00,84.0
2023-09-12 11:50:00,84.0
2023-09-12 11:55:00,85.0
2023-09-12 12:00:00,84.66666666666667
2023-09-12 12:05:00,85.0
2023-09-12 12:10:00,85.0
2023-09-12 12:15:00,85.0
2023-09-12 12:20:00,84.0
2023-09-12 12:25:00,82.0
2023-09-12 12:30:00,81.0
2023-09-12 12:35:00,80.0
2023-09-12 12:40:00,80.0
2023-09-12 12:45:00,79.0
2023-09-12 12:50:00,77.0
2023-09-12 12:55:00,75.0
2023-09-12 13:00:00,74.0
2023-09-12 13:05:00,73.0
2023-09-12 13:10:00,72.0
2023-09-12 13:15:00,73.0
2023-09-12 13:20:00,73.0
2023-09-12 13:25:00,74.0
2023-09-12 13:30:00,74.0
2023-09-12 13:35:00,74.0
2023-09-12 13:40:00,73.0
2023-09-12 13:45:00,71.0
2023-09-12 13:50:00,70.0
2023-09-12 13:55:00,71.0
2023-09-12 14:00:00,71.0
2023-09-12 14:05:00,72.0
2023-09-12 14:10:00,73.0
2023-09-12 14:15:00,71.0
2023-09-12 14:20:00,68.0
2023-09-12 14:25:00,66.0
2023-09-12 14:30:00,64.0
2023-09-12 14:35:00,64.0
2023-09-12 14:40:00,63.0
2023-09-12 14:45:00,62.0
2023-09-12 14:50:00,61.0
2023-09-12 14:55:00,61.0
2023-09-12 15:00:00,63.0
2023-09-12 15:05:00,64.0
2023-09-12 15:10:00,65.0
2023-09-12 15:15:00,65.0
2023-09-12 15:20:00,64.0
2023-09-12 15:25:00,63.0
2023-09-12 15:30:00,63.0
2023-09-12 15:35:00,66.0
2023-09-12 15:40:00,63.0
2023-09-12 15:45:00,69.0
2023-09-12 15:50:00,74.0
2023-09-12 15:55:00,73.0
2023-09-12 16:00:00,72.0
2023-09-12 16:05:00,75.0
2023-09-12 16:10:00,79.0
2023-09-12 16:15:00,84.0
2023-09-12 16:20:00,89.0
2023-09-12 16:25:00,92.0
2023-09-12 16:30:00,95.0
2023-09-12 16:35:00,99.0
2023-09-12 16:40:00,104.0
2023-09-12 16:45:00,106.0
2023-09-12 16:50:00,107.0
2023-09-12 16:55:00,108.0
2023-09-12 17:00:00,106.0
2023-09-12 17:05:00,105.0
2023-09-12 17:10:00,104.0
2023-09-12 17:15:00,102.0
2023-09-12 17:20:00,100.0
2023-09-12 17:25:00,98.0
2023-09-12 17:30:00,94.0
2023-09-12 17:35:00,92.0
2023-09-12 17:40:00,90.0
2023-09-12 17:45:00,88.0
2023-09-12 17:50:00,84.0
2023-09-12 17:55:00,81.0
2023-09-12 18:00:00,78.0
2023-09-12 18:05:00,78.0
2023-09-12 18:10:00,79.0
2023-09-12 18:15:00,78.0
2023-09-12 18:20:00,78.0
2023-09-12 18:25:00,78.0
2023-09-12 18:30:00,78.0
2023-09-12 18:35:00,77.0
2023-09-12 18:40:00,77.0
2023-09-12 18:45:00,77.0
2023-09-12 18:50:00,78.0
2023-09-12 18:55:00,78.0
2023-09-12 19:00:00,80.0
2023-09-12 19:05:00,83.0
2023-09-12 19:10:00,84.0
2023-09-12 19:15:00,85.0
2023-09-12 19:20:00,87.0
2023-09-12 19:25:00,89.0
2023-09-12 19:30:00,91.0
2023-09-12 19:35:00,93.0
2023-09-12 19:40:00,97.0
2023-09-12 19:45:00,108.0
2023-09-12 19:50:00,120.0
2023-09-12 19:55:00,130.0
2023-09-12 20:00:00,137.0
2023-09-12 20:05:00,141.0
2023-09-12 20:10:00,142.0
2023-09-12 20:15:00,142.0
2023-09-12 20:20:00,142.0
2023-09-12 20:25:00,144.0
2023-09-12 20:30:00,149.0
2023-09-12 20:35:00,152.0
2023-09-12 20:40:00,154.0
2023-09-12 20:45:00,155.0
2023-09-12 20:50:00,156.0
2023-09-12 20:55:00,157.0
2023-09-12 21:00:00,159.0
2023-09-12 21:05:00,162.0
2023-09-12 21:10:00,164.0
2023-09-12 21:15:00,164.0
2023-09-12 21:20:00,164.0
2023-09-12 21:25:00,164.0
2023-09-12 21:30:00,165.0
2023-09-12 21:35:00,165.0
2023-09-12 21:40:00,164.0
2023-09-12 21:45:00,164.0
2023-09-12 21:50:00,171.0
2023-09-12 21:55:00,172.0
2023-09-12 22:00:00,170.0
2023-09-12 22:05:00,167.0
2023-09-12 22:10:00,163.0
2023-09-12 22:15:00,156.0
2023-09-12 22:20:00,155.0
2023-09-12 22:25:00,155.0
2023-09-12 22:30:00,156.0
2023-09-12 22:35:00,160.0
2023-09-12 22:40:00,162.0
2023-09-12 22:45:00,164.0
2023-09-12 22:50:00,166.0
2023-09-12 22:55:00,167.0
2023-09-12 23:00:00,167.0
2023-09-12 23:05:00,167.0
2023-09-12 23:10:00,166.0
2023-09-12 23:15:00,163.0
2023-09-12 23:20:00,158.0
2023-09-12 23:25:00,153.0
2023-09-12 23:30:00,143.0
2023-09-12 23:35:00,135.0
2023-09-12 23:40:00,126.0
2023-09-12 23:45:00,117.0
2023-09-12 23:50:00,110.0
2023-09-12 23:55:00,102.0
